task_losses,recourse_flow,dataset,model
1.2649734019254258e9,1.2649723919254257,close,io
5.520055073102379e9,5.5200540631023784,close,io
1001.4873782831451,0.0,close,io
970.1058574582837,0.0,close,io
918.8848952162509,0.0,close,io
1.8178086973580978e9,1.8178076873580977,close,io
973.8895586069095,0.0,close,io
1.0191617905369927e9,1.0191607805369927,close,io
1.3557968480700617e10,13.557967470700618,close,io
3.266807135098867e9,3.266806125098867,close,io
954.0756218591575,0.0,close,io
1.4596307433098533e9,1.4596297333098533,close,io
3.338736560484202e9,3.338735550484202,close,io
3.0495411791441517e9,3.0495401691441515,close,io
4.540647634116249e9,4.540646624116249,close,io
984.6842416648558,0.0,close,io
6.125146219172032e9,6.125145209172032,close,io
980.8498037527302,0.0,close,io
8.4412587370079365e9,8.441257727007937,close,io
941.8241345759412,0.0,close,io
1001.1894586838946,0.0,close,io
4.5123028121054125e9,4.512301802105412,close,io
8.324162068830051e8,0.8324151968830051,close,io
4.615419888063125e9,4.6154188780631245,close,io
4.819065479738493e9,4.819064469738493,close,io
8.037114757638002e9,8.037113747638003,close,io
957.0693396178015,0.0,close,io
978.12692692249,0.0,close,io
980.9930370849181,0.0,close,io
907.8605867471293,0.0,close,io
5.647452899056071e9,5.647451889056072,close,io
1009.1723981372503,0.0,close,io
918.7577759818507,0.0,close,io
1001.5095282282975,0.0,close,io
5.733017329036963e9,5.733016319036963,close,io
8.033592968468449e9,8.033591958468449,close,io
947.0839592105033,0.0,close,io
4.278376241138284e9,4.278375231138284,close,io
988.1116475462538,0.0,close,io
4.015232121350886e9,4.015231111350886,close,io
1002.1574296470031,0.0,close,io
1.3263517309910302e9,1.3263507209910301,close,io
4.729406708177302e9,4.7294056981773025,close,io
973.3695808515079,0.0,close,io
1015.6608304311613,0.0,close,io
885.5358134832882,0.0,close,io
997.8385855636577,0.0,close,io
7.463743332711311e9,7.463742322711312,close,io
983.6631270028713,0.0,close,io
5.6784781462817e9,5.6784771362817,close,io
3.222434812246769e9,3.222433802246769,close,io
958.1859104740488,0.0,close,io
997.3241050632573,0.0,close,io
2.1267318324678488e9,2.1267308224678487,close,io
6.353884664264578e9,6.353883654264578,close,io
995.8146995826214,0.0,close,io
1075.7979223755265,0.0,close,io
4.948894257185211e9,4.948893247185211,close,io
1.0007610054497408e9,1.0007599954497408,close,io
9.192306769941555e8,0.9192296669941555,close,io
3.943032100183305e8,0.3943022000183305,close,io
5.688512480217066e9,5.688511470217065,close,io
1002.538382714007,0.0,close,io
972.1105486748195,0.0,close,io
2.5306344861910276e9,2.530633476191028,close,io
8.800568839626644e9,8.800567829626644,close,io
926.6022617141939,0.0,close,io
2.8086369819301014e9,2.8086359719301015,close,io
967.9168308408667,0.0,close,io
967.7072471990094,0.0,close,io
4.562364549722441e9,4.5623635397224405,close,io
965.1208090273153,0.0,close,io
3.691172928013964e9,3.691171918013964,close,io
1.9210476435077996e9,1.9210466335077996,close,io
911.5607234712027,0.0,close,io
947.0272012014971,0.0,close,io
1074.3541371225824,0.0,close,io
996.5148544021065,0.0,close,io
993.7872697727828,0.0,close,io
6.748565295740514e9,6.748564285740514,close,io
5.288594855871426e8,0.5288584755871426,close,io
4.960389099902494e9,4.960388089902494,close,io
980.9480480248392,0.0,close,io
928.8305040183315,0.0,close,io
1.4263850104695076e10,14.263849094695075,close,io
925.0214529260426,0.0,close,io
1101.4800087119747,0.0,close,io
983.6563156187333,0.0,close,io
998.14932139833,0.0,close,io
3.3924535449256387e9,3.3924525349256385,close,io
934.8493653140754,0.0,close,io
971.0410597008832,0.0,close,io
948.3620560602071,0.0,close,io
8.355673404463596e9,8.355672394463596,close,io
998.1397077085276,0.0,close,io
9.048679666636249e8,0.9048669566636249,close,io
910.5189358816142,0.0,close,io
970.5237333560889,0.0,close,io
987.1137698976446,0.0,close,io
980.817818816185,0.0,close,io
974.4707446137022,0.0,close,io
4.308246606224623e9,4.308245596224623,close,io
995.8716342742566,0.0,close,io
4.6411120369152486e8,0.46411019369152484,close,io
4.230853616060807e9,4.230852606060807,close,io
2.2554022084927344e9,2.2554011984927342,close,io
3.415552032954986e9,3.415551022954986,close,io
7.389731205538163e9,7.389730195538164,close,io
975.3577682977473,0.0,close,io
1.572726853901793e9,1.572725843901793,close,io
5.590429693853114e8,0.5590419593853113,close,io
887.1363648898877,0.0,close,io
4.823223955281102e9,4.823222945281103,close,io
955.7568712507734,0.0,close,io
1362.9859961228951,0.0,close,io
7.563696328868284e9,7.563695318868284,close,io
9.824328321295534e9,9.824327311295534,close,io
1.318992662553109e9,1.318991652553109,close,io
3.695962209428126e9,3.695961199428126,close,io
2.5467316582897243e9,2.5467306482897243,close,io
956.3729436657298,0.0,close,io
974.431064819893,0.0,close,io
1005.1275099864388,0.0,close,io
947.6398834302322,0.0,close,io
954.7839884579228,0.0,close,io
990.8724286795176,0.0,close,io
4.154496426752184e9,4.154495416752184,close,io
979.4626049789824,0.0,close,io
1000.2251266910557,0.0,close,io
945.7738402691814,0.0,close,io
2.236954419907187e9,2.236953409907187,close,io
912.9277616334186,0.0,close,io
989.0404513334945,0.0,close,io
934.9163666995298,0.0,close,io
6.819820217255259e8,0.6819810117255258,close,io
6.61683852638229e9,6.61683751638229,close,io
1.9397044328810322e8,0.19396943328810323,close,io
993.3216982240415,0.0,close,io
1.6086142603328657e9,1.6086132503328656,close,io
2.607564741840628e9,2.607563731840628,close,io
7.356927223423236e9,7.356926213423236,close,io
2.7354479828878145e9,2.7354469728878144,close,io
1.8921758495728884e9,1.8921748395728883,close,io
5.757905342195608e9,5.757904332195608,close,io
990.3409443782484,0.0,close,io
915.9070463200528,0.0,close,io
967.8531141263663,0.0,close,io
1006.50386674686,0.0,close,io
993.0433472574828,0.0,close,io
1007.0710046401865,0.0,close,io
885.4799786675298,0.0,close,io
5.272068493881167e8,0.5272058393881167,close,io
1006.0306182247144,0.0,close,io
939.073148831541,0.0,close,io
985.1160809365867,0.0,close,io
5.113428266616352e7,0.05113327266616352,close,io
7.228080856097756e9,7.2280798460977564,close,io
992.9605004715552,0.0,close,io
1.3349727812690535e9,1.3349717712690534,close,io
1004.4924921754541,0.0,close,io
7.972842595696031e9,7.972841585696031,close,io
920.3569361970674,0.0,close,io
5.9225487683296995e9,5.922547758329699,close,io
3.1318391045825845e8,0.3131829004582585,close,io
870.212931051024,0.0,close,io
7.345713436791587e8,0.7345703336791587,close,io
967.7018483209445,0.0,close,io
989.8505170593523,0.0,close,io
1.5208986430265641e9,1.5208976330265642,close,io
2.3729475520361037e9,2.372946542036104,close,io
7.986205494467046e8,0.7986195394467046,close,io
8.248418260356596e9,8.248417250356596,close,io
5.418395985428328e9,5.418394975428328,close,io
1.026125461707448e10,10.26125360707448,close,io
1004.6560960003203,0.0,close,io
976.4753780941401,0.0,close,io
996.4946061624129,0.0,close,io
2.0542938766027222e9,2.0542928666027223,close,io
4.06473895215151e9,4.06473794215151,close,io
4.679327438707086e9,4.6793264287070855,close,io
1.1847713484140436e10,11.847712474140437,close,io
919.9405556589329,0.0,close,io
955.0849193903508,0.0,close,io
984.8252198225846,0.0,close,io
5.52493564383864e9,5.52493463383864,close,io
8.936439963559814e9,8.936438953559815,close,io
1004.9690228610285,0.0,close,io
974.8833361260932,0.0,close,io
2.4352993136748695e9,2.4352983036748697,close,io
984.3043285082116,0.0,close,io
990.9427592753786,0.0,close,io
984.2506578529817,0.0,close,io
4.018782318203387e9,4.018781308203387,close,io
4.2427643377908115e9,4.2427633277908114,close,io
1.1610191320698925e10,11.610190310698925,close,io
977.7448040312104,0.0,close,io
952.8461966053936,0.0,close,io
2.849067297003617e8,0.2849057197003617,close,io
983.1171819654402,0.0,close,io
5.730912837680927e9,5.730911827680927,close,io
932.8743003484612,0.0,close,io
1.634285080483261e9,1.634284070483261,close,io
5.1028413844438715e9,5.102840374443872,close,io
932.7206000467642,0.0,close,io
982.5427142110718,0.0,close,io
923.1899276614705,0.0,close,io
1.122035967958396e10,11.220358669583959,close,io
989.5979806377409,0.0,close,io
6.144159771562949e9,6.144158761562949,close,io
976.8264363948646,0.0,close,io
974.7974762196984,0.0,close,io
952.6480632751143,0.0,close,io
1004.0634893543577,0.0,close,io
1005.5215418331028,0.0,close,io
943.2266619622216,0.0,close,io
7.37643178594926e9,7.3764307759492596,close,io
948.4638703566201,0.0,close,io
5.46678278552414e9,5.46678177552414,close,io
991.3990188229357,0.0,close,io
874.8965569200244,0.0,close,io
1.0442904702461905e9,1.0442894602461905,close,io
947.202682764875,0.0,close,io
1627.8832342223302,0.0,close,io
1.1401983779607663e9,1.1401973679607664,close,io
980.9597302745594,0.0,close,io
981.9854229534972,0.0,close,io
952.4413790460284,0.0,close,io
979.2021580198073,0.0,close,io
4.9511116728214145e8,0.49511015728214147,close,io
1000.2924927057451,0.0,close,io
926.5169776784487,0.0,close,io
5.743665182610328e7,0.05743564182610328,close,io
940.0618664660335,0.0,close,io
964.3301225860897,0.0,close,io
8.143709170051048e9,8.143708160051048,close,io
6.724571886470673e8,0.6724561786470673,close,io
3.838670304843868e9,3.838669294843868,close,io
945.3795661856404,0.0,close,io
1000.9394120333291,0.0,close,io
1.1304050957681862e10,11.304049947681861,close,io
5.1957868660702305e9,5.195785856070231,close,io
938.8077652428717,0.0,close,io
1009.5318911780345,0.0,close,io
2.990226030736901e9,2.9902250207369008,close,io
4.6272632357147875e9,4.627262225714787,close,io
2.1134470079283378e9,2.1134459979283378,close,io
979.8355823075481,0.0,close,io
6.299929728772734e9,6.299928718772733,close,io
909.8888283773665,0.0,close,io
1001.1674946557368,0.0,close,io
930.7180302610932,0.0,close,io
3.5625103985174694e9,3.5625093885174692,close,io
3.21767270321553e8,0.321766260321553,close,io
6.00793767411684e9,6.007936664116841,close,io
934.6161363452793,0.0,close,io
7.499116869052083e9,7.4991158590520826,close,io
3.1397380958998103e9,3.13973708589981,close,io
1000.4068698478652,0.0,close,io
3.598585045144526e9,3.598584035144526,close,io
984.331081933728,0.0,close,io
998.6763334872438,0.0,close,io
6.388295007486244e9,6.388293997486244,close,io
8.421458592812081e9,8.421457582812081,close,io
1.499921395851013e9,1.4999203858510128,close,io
1009.9025525768263,0.0,close,io
2.7440977643035495e8,0.27440876643035494,close,io
2.1160474602799244e9,2.1160464502799243,close,io
6.233758647844619e9,6.233757637844619,close,io
9.222321933458434e8,0.9222311833458434,close,io
3.1977050395824823e9,3.197704029582482,close,io
5.788061666619962e9,5.788060656619962,close,io
958.1348975917331,0.0,close,io
988.9858028932761,0.0,close,io
1.8922205385197604e9,1.8922195285197603,close,io
6.165498736397405e9,6.165497726397405,close,io
998.4767541059854,0.0,close,io
5.047963715721943e9,5.047962705721943,close,io
1.9516667935915794e9,1.9516657835915794,close,io
987.1498083260215,0.0,close,io
9.675210123949486e8,0.9675200023949486,close,io
950.1027714868826,0.0,close,io
8.155477251759061e9,8.155476241759061,close,io
3.4382866937616773e9,3.438285683761677,close,io
4.379198341035329e9,4.3791973310353285,close,io
1008.4499325845482,0.0,close,io
6.149071652603143e8,0.6149061552603143,close,io
4.564224224397217e9,4.564223214397217,close,io
955.5218632544888,0.0,close,io
8.83818691646311e9,8.83818590646311,close,io
3.322659175499661e9,3.3226581654996608,close,io
1092.9252640159175,0.0,close,io
1.0617296688057133e10,10.617295678057133,close,io
1.6848538889005747e10,16.848537879005747,close,io
945.4366739888474,0.0,close,io
2.553424443322834e9,2.553423433322834,close,io
4.482711492721345e9,4.482710482721345,close,io
952.4003297042918,0.0,close,io
8.778844592831669e9,8.77884358283167,close,io
6.295506220269632e8,0.6295496120269632,close,io
8.115341894589386e9,8.115340884589386,close,io
1000.3723918596486,0.0,close,io
8.204631405093127e8,0.8204621305093127,close,io
944.0745694992384,0.0,close,io
4.61549721285858e9,4.61549620285858,close,io
934.3433239932519,0.0,close,io
5.599870400344651e9,5.599869390344651,close,io
949.1628586532869,0.0,close,io
3.9027458785002434e8,0.39027357785002437,close,io
1007.4635257015876,0.0,close,io
2.728611372506075e9,2.7286103625060747,close,io
2.0455155602272813e9,2.0455145502272813,close,io
5.24235958024955e9,5.24235857024955,close,io
995.9797750484892,0.0,close,io
8.554818910205805e9,8.554817900205805,close,io
2.874456404208638e9,2.8744553942086384,close,io
998.0112196828662,0.0,close,io
4.950266380973526e9,4.950265370973526,close,io
4.836305674758699e9,4.8363046647587,close,io
3.9544127397155166e9,3.954411729715517,close,io
1038.959661637753,0.0,close,io
5.538118759241025e9,5.5381177492410245,close,io
4.763384036845915e9,4.763383026845915,close,io
6.579814031547594e9,6.579813021547594,close,io
875.4437891309549,0.0,close,io
1006.6544662041442,0.0,close,io
936.2279251763499,0.0,close,io
998.5735162278177,0.0,close,io
6.040683036811993e9,6.040682026811993,close,io
977.5759561368022,0.0,close,io
1007.087780443088,0.0,close,io
5.952633572049794e8,0.5952623472049794,close,io
972.4380967542597,0.0,close,io
1007.7080904533454,0.0,close,io
7.516157902431306e8,0.7516147802431306,close,io
1006.3053866895334,0.0,close,io
2.552496683988531e9,2.552495673988531,close,io
887.6974779920411,0.0,close,io
9.340551491688894e9,9.340550481688894,close,io
3.385417297721548e8,0.33854071977215483,close,io
975.020502299431,0.0,close,io
974.7118702069811,0.0,close,io
1008.7168426359942,0.0,close,io
2.4096729268216653e9,2.409671916821665,close,io
995.7004144389099,0.0,close,io
1001.4324295388583,0.0,close,io
998.7046958382932,0.0,close,io
2.7312433057928104e9,2.7312422957928106,close,io
3.246184420079823e9,3.246183410079823,close,io
982.3149497473319,0.0,close,io
1.9475457149373996e9,1.9475447049373997,close,io
914.5934555782476,0.0,close,io
6.726206882657175e9,6.726205872657175,close,io
952.5633367231677,0.0,close,io
971.6087982759027,0.0,close,io
6.580223997791686e9,6.580222987791686,close,io
6.3039318604172735e9,6.303930850417274,close,io
5.353107642924274e8,0.5353097542924274,close,io
4.5158420165908265e8,0.45158319165908267,close,io
990.1178919692087,0.0,close,io
976.3946649750831,0.0,close,io
3.5543164476717324e9,3.5543154376717325,close,io
1.6230150935880036e9,1.6230140835880036,close,io
2.941249040108866e9,2.9412480301088664,close,io
7.662432474568869e9,7.6624314645688685,close,io
1.315625952214157e9,1.315624942214157,close,io
987.8790169511249,0.0,close,io
3.5283398216432943e9,3.5283388116432945,close,io
4.566273948386285e8,0.4566263848386285,close,io
968.0788473401839,0.0,close,io
939.5668736721145,0.0,close,io
1007.2140406377993,0.0,close,io
2.80081039410282e9,2.80080938410282,close,io
996.6613689745043,0.0,close,io
1.1716415168625042e10,11.716414158625042,close,io
1009.8907578179958,0.0,close,io
6.188397452855009e9,6.188396442855009,close,io
1820.4639659826516,0.0,close,io
3.3879984647866282e9,3.3879974547866283,close,io
957.0423079921123,0.0,close,io
2.2774388903733554e9,2.2774378803733555,close,io
990.8880818168963,0.0,close,io
978.6203328100648,0.0,close,io
2.8388580774963346e9,2.8388570674963347,close,io
3.1012270541110015e9,3.1012260441110016,close,io
969.0475405610387,0.0,close,io
2.287329609772863e9,2.287328599772863,close,io
6.567311146874994e9,6.567310136874994,close,io
997.6757665760674,0.0,close,io
5.038212330664445e9,5.038211320664445,close,io
9.042925075967056e9,9.042924065967057,close,io
920.1071158017561,0.0,close,io
1007.0241770757737,0.0,close,io
1001.2408219364744,0.0,close,io
1.1777138146074948e9,1.177712804607495,close,io
964.4093210617052,0.0,close,io
983.6677349538819,0.0,close,io
9.025549573799427e8,0.9025539473799427,close,io
1.0191479262080885e10,10.191478252080884,close,io
1003.3379273584991,0.0,close,io
993.1683224003136,0.0,close,io
952.4784238533306,0.0,close,io
953.1858588948428,0.0,close,io
6.56982573309788e9,6.569824723097881,close,io
9.572085410427273e9,9.572084400427272,close,io
6.830119932180844e9,6.830118922180844,close,io
4.718220623214657e9,4.718219613214657,close,io
1.23369459777812e9,1.23369358777812,close,io
2.410032116216593e9,2.410031106216593,close,io
946.8195685933736,0.0,close,io
947.2760146367024,0.0,close,io
3.2643028652473392e9,3.2643018552473393,close,io
3.5515957550372777e9,3.551594745037278,close,io
8.809022495103699e9,8.809021485103699,close,io
906.2078367830632,0.0,close,io
4.0997187175646305e8,0.409970861756463,close,io
4.493533874161778e9,4.493532864161779,close,io
7.0867700663975e9,7.0867690563975,close,io
923.5697875032229,0.0,close,io
5.770968256492972e9,5.770967246492972,close,io
981.873661108939,0.0,close,io
7.260844505339836e8,0.7260834405339835,close,io
1.4559411618209398e9,1.4559401518209398,close,io
991.9106382169633,0.0,close,io
3.7349194261188307e9,3.7349184161188305,close,io
989.3570562975503,0.0,close,io
7.46592750015983e9,7.465926490159831,close,io
991.8669305074961,0.0,close,io
989.9109654355218,0.0,close,io
938.4084227609601,0.0,close,io
949.7997425981241,0.0,close,io
6.533522230881951e9,6.533521220881951,close,io
8.368492794201874e8,0.8368482694201873,close,io
3.173967056974158e9,3.173966046974158,close,io
1092.0709971585452,0.0,close,io
999.8935118529965,0.0,close,io
968.4411329388083,0.0,close,io
953.917414783509,0.0,close,io
996.0286549623858,0.0,close,io
985.3677183732485,0.0,close,io
1009.6642302085643,0.0,close,io
8.690770288515688e9,8.690769278515688,close,io
6.559874040994666e9,6.559873030994666,close,io
979.2325671623133,0.0,close,io
3.310149743011445e9,3.310148733011445,close,io
990.7280041671236,0.0,close,io
1004.6169072178556,0.0,close,io
2.664455506784984e9,2.664454496784984,close,io
1.7958985628135853e9,1.7958975528135852,close,io
2.1195348129178004e9,2.1195338029178004,close,io
1008.6903839582283,0.0,close,io
3.021583742661912e9,3.021582732661912,close,io
993.3155517872659,0.0,close,io
7.31081409127726e9,7.31081308127726,close,io
5.50497599459464e9,5.504974984594639,close,io
955.0018727148233,0.0,close,io
2.1438764173941197e9,2.1438754073941197,close,io
988.4313803432149,0.0,close,io
984.432151041985,0.0,close,io
975.9842583469353,0.0,close,io
994.3144018497596,0.0,close,io
987.6179783598482,0.0,close,io
974.6359531714212,0.0,close,io
3.002278577295181e9,3.002277567295181,close,io
956.9322226556363,0.0,close,io
982.5096487234046,0.0,close,io
4.401398812257634e9,4.401397802257634,close,io
4.351633789446821e7,0.043515327894468214,close,io
959.7804594842928,0.0,close,io
1009.2418040548547,0.0,close,io
2.7863796188366e9,2.7863786088366,close,io
954.897929377298,0.0,close,io
3.2352144284017844e9,3.2352134184017842,close,io
4.937138665225527e9,4.937137655225527,close,io
9.080100710961582e9,9.080099700961583,close,io
944.7027334904283,0.0,close,io
1.1180231364536263e10,11.180230354536263,close,io
1.8466403115288815e9,1.8466393015288816,close,io
999.781819405273,0.0,close,io
8.250812109911587e9,8.250811099911587,close,io
3.2368617595243964e9,3.2368607495243964,close,io
7.974111429251232e9,7.974110419251232,close,io
963.4021371136067,0.0,close,io
997.7690053469133,0.0,close,io
5.373462952096e9,5.373461942096,close,io
1.0200822063733827e9,1.0200811963733827,close,io
922.5422732507966,0.0,close,io
956.3678099178265,0.0,close,io
978.5529304751906,0.0,close,io
964.6570854131162,0.0,close,io
3.125431904654599e9,3.125430894654599,close,io
951.4159234449639,0.0,close,io
6.904922097032719e9,6.904921087032719,close,io
980.1640748655548,0.0,close,io
947.4378591345167,0.0,close,io
2.659231642624002e9,2.659230632624002,close,io
1006.004114022383,0.0,close,io
5.230298271409419e9,5.230297261409419,close,io
2.3074382758644223e9,2.307437265864422,close,io
6.389006541345967e8,0.6388996441345967,close,io
997.0355989231956,0.0,close,io
2.73786737972907e8,0.273785727972907,close,io
986.0032846608652,0.0,close,io
1.8841724731564343e9,1.8841714631564344,close,io
967.8775205898394,0.0,close,io
1.9404298811545804e9,1.9404288711545803,close,io
970.1347887753599,0.0,close,io
6.651449875164363e8,0.6651439775164363,close,io
2.277600513035077e9,2.277599503035077,close,io
888.0625422418977,0.0,close,io
9.8146614423805e8,0.98146513423805,close,io
919.5375656524521,0.0,close,io
7.159617428190722e9,7.159616418190723,close,io
9.567247731578102e9,9.567246721578101,close,io
2.6948924333892226e9,2.6948914233892225,close,io
999.656134681167,0.0,close,io
8.694877853592206e8,0.8694867753592206,close,io
942.0020111039519,0.0,close,io
963.0568691243084,0.0,close,io
4.682651130423091e9,4.682650120423091,close,io
997.2023026503255,0.0,close,io
979.9186486214935,0.0,close,io
969.0046339235162,0.0,close,io
960.9427647449592,0.0,close,io
966.6779420057172,0.0,close,io
8.625010622671093e9,8.625009612671093,close,io
8.977851301362017e9,8.977850291362017,close,io
951.2044687233071,0.0,close,io
1.0433844156234446e9,1.0433834056234446,close,io
915.2865661980977,0.0,close,io
941.8214419936322,0.0,close,io
4.446431647373041e9,4.446430637373041,close,io
2.912334091425174e9,2.9123330814251744,close,io
9.498758697082738e8,0.9498748597082738,close,io
3.767812381007923e9,3.767811371007923,close,io
1.1500515198418899e9,1.1500505098418898,close,io
9.387843623490912e8,0.9387833523490912,close,io
998.7783520527323,0.0,close,io
971.6579762144762,0.0,close,io
5.781032569856615e9,5.781031559856615,close,io
982.7419098753253,0.0,close,io
7.193171295816848e9,7.193170285816848,close,io
3.5281958272886786e9,3.5281948172886786,close,io
8.384360046368417e8,0.8384349946368417,close,io
9.173449688515995e9,9.173448678515996,close,io
1.1594642866192348e9,1.1594632766192348,close,io
972.6630648229889,0.0,close,io
5.634331263067702e9,5.634330253067702,close,io
996.0467082867983,0.0,close,io
955.7503015844964,0.0,close,io
988.1439968960622,0.0,close,io
6.2814904582424965e9,6.281489448242496,close,io
1.1478395558015056e9,1.1478385458015055,close,io
1007.8269799000329,0.0,close,io
2.347031893961608e9,2.347030883961608,close,io
7.569608844469764e9,7.569607834469764,close,io
3.2589434206950984e9,3.2589424106950986,close,io
2.54639746860793e9,2.54639645860793,close,io
9.836125209476358e9,9.836124199476359,close,io
994.6211780429464,0.0,close,io
8.768489395701757e9,8.768488385701758,close,io
1008.5788231693425,0.0,close,io
947.4501239746876,0.0,close,io
988.9506202077969,0.0,close,io
976.1070768412209,0.0,close,io
6.239568732417328e8,0.6239558632417328,close,io
977.5236310258865,0.0,close,io
989.7585883662822,0.0,close,io
3.798149177875439e9,3.798148167875439,close,io
2.5601889120497336e9,2.5601879020497336,close,io
989.5854108691482,0.0,close,io
948.7036838112136,0.0,close,io
1.2493006565226583e9,1.2492996465226582,close,io
1007.2131881004207,0.0,close,io
992.0468373381832,0.0,close,io
9.286750614223623e8,0.9286740514223624,close,io
1002.7872922641076,0.0,close,io
8.995504350649834e9,8.995503340649833,close,io
933.3236877659713,0.0,close,io
4.962111500594028e9,4.9621104905940285,close,io
9.839104827751165e9,9.839103817751166,close,io
1.0174815298036472e10,10.174814288036472,close,io
3.5964505348157816e9,3.5964495248157817,close,io
1.6822366602467387e9,1.6822356502467386,close,io
989.7291671800378,0.0,close,io
948.9541524830282,0.0,close,io
8.494610450321993e6,0.008493600450321992,close,io
971.063648659012,0.0,close,io
922.595886036605,0.0,close,io
1.3318349816363161e10,13.318348806363161,close,io
2.6598720208778505e9,2.6598710108778505,close,io
951.7068400779385,0.0,close,io
3.6367812005060163e9,3.636780190506016,close,io
1002.331342002306,0.0,close,io
1086.081945337501,0.0,close,io
5.406807914097295e9,5.406806904097294,close,io
2.2812641242485112e8,0.22812540242485113,close,io
3.981500284209213e9,3.981499274209213,close,io
4.1021867911795144e9,4.102185781179514,close,io
1.079530750202988e10,10.79530649202988,close,io
976.8038226306246,0.0,close,io
8.296897842229535e9,8.296896832229535,close,io
3.52092599651323e8,0.35209158965132303,close,io
2.0611452130952532e9,2.061144203095253,close,io
991.3791671429983,0.0,close,io
1.2752590205317152e9,1.275258010531715,close,io
2.9307036009635625e9,2.9307025909635627,close,io
4.893916407198839e9,4.893915397198839,close,io
940.828010110253,0.0,close,io
992.4647846383593,0.0,close,io
2.935663872890524e9,2.935662862890524,close,io
4.459290923265124e9,4.459289913265124,close,io
8.3345765593032e7,0.083344755593032,close,io
7.64840878526419e9,7.6484077752641895,close,io
953.8375761339809,0.0,close,io
960.7519812450398,0.0,close,io
5.1215239694800544e8,0.5121513869480054,close,io
980.4155563814336,0.0,close,io
3.7814691083179665e8,0.37814590083179667,close,io
1.0308288990081794e9,1.0308278890081795,close,io
916.2077524534651,0.0,close,io
976.3531614302359,0.0,close,io
2.9876973930669184e9,2.9876963830669183,close,io
2.4824725223730955e9,2.4824715123730954,close,io
1.0969850293462593e10,10.969849283462594,close,io
966.0703883870503,0.0,close,io
957.5249603304941,0.0,close,io
1008.0303135391821,0.0,close,io
3.6354655829102516e9,3.6354645729102515,close,io
4.434091326962653e9,4.434090316962653,close,io
9.71894192891555e9,9.71894091891555,close,io
8.808231461521617e8,0.8808221361521618,close,io
973.9072188033479,0.0,close,io
4.633288071224295e9,4.633287061224294,close,io
2.5278158038261952e9,2.5278147938261952,close,io
8.306875137283663e9,8.306874127283663,close,io
2.789368331783544e9,2.789367321783544,close,io
1.4047981071296314e10,14.047980061296315,close,linreg
983.9107469251468,0.0,close,linreg
1001.177977241802,0.0,close,linreg
962.9570354851973,0.0,close,linreg
977.0277792025651,0.0,close,linreg
991.7321177328008,0.0,close,linreg
913.0542076701076,0.0,close,linreg
988.6895266486156,0.0,close,linreg
993.0267445128419,0.0,close,linreg
978.0525498801829,0.0,close,linreg
6.356828063282139e8,0.635681796328214,close,linreg
2.9994446682302994e8,0.2999434568230299,close,linreg
2.6756695081697416e9,2.675668498169742,close,linreg
4.907274386884717e9,4.907273376884717,close,linreg
1003.8986088210708,0.0,close,linreg
988.2180597993104,0.0,close,linreg
5.005623002772916e9,5.005621992772916,close,linreg
1006.9441136669166,0.0,close,linreg
1008.6173044882656,0.0,close,linreg
3.7530806576385574e9,3.7530796476385575,close,linreg
6.020962490877596e8,0.6020952390877596,close,linreg
6.36721995889827e9,6.36721894889827,close,linreg
951.9039394629914,0.0,close,linreg
5.195932244292388e9,5.195931234292388,close,linreg
862.1851943935122,0.0,close,linreg
1005.159989566451,0.0,close,linreg
985.3946141400719,0.0,close,linreg
8.126463311306717e9,8.126462301306717,close,linreg
4.773998502898801e9,4.7739974928988005,close,linreg
6.591137957504978e9,6.591136947504978,close,linreg
5.706836080488049e8,0.5706825980488048,close,linreg
1003.5694005533842,0.0,close,linreg
968.5997876431212,0.0,close,linreg
2.952521613089326e9,2.952520603089326,close,linreg
4.2532295108272195e9,4.25322850082722,close,linreg
4.94666246803032e9,4.94666145803032,close,linreg
965.5730798983791,0.0,close,linreg
947.3907883476039,0.0,close,linreg
1.8224284782140872e9,1.8224274682140873,close,linreg
960.8829739457133,0.0,close,linreg
1000.5130385344324,0.0,close,linreg
2.594169778005048e9,2.594168768005048,close,linreg
933.2323147346849,0.0,close,linreg
4.685242690654912e9,4.6852416806549115,close,linreg
962.4017409318117,0.0,close,linreg
990.0453560513786,0.0,close,linreg
998.2566246615222,0.0,close,linreg
990.0821862042139,0.0,close,linreg
5.447274722444812e9,5.447273712444812,close,linreg
956.3372415210403,0.0,close,linreg
947.5400937357549,0.0,close,linreg
954.2782577983043,0.0,close,linreg
938.9655096443204,0.0,close,linreg
1005.4944355069301,0.0,close,linreg
995.1899776096502,0.0,close,linreg
959.1148108608443,0.0,close,linreg
948.9849799436038,0.0,close,linreg
884.7572841901363,0.0,close,linreg
993.0775659989947,0.0,close,linreg
959.2286824208952,0.0,close,linreg
1.8316393893894115e8,0.18316292893894115,close,linreg
3.196831712132084e8,0.31968216121320836,close,linreg
2.7017073929957237e9,2.7017063829957237,close,linreg
7.717865694771115e9,7.717864684771115,close,linreg
1003.2780183121873,0.0,close,linreg
1005.8252385717527,0.0,close,linreg
3.8919424611440353e9,3.891941451144035,close,linreg
994.0297212116258,0.0,close,linreg
987.0619950513551,0.0,close,linreg
1005.1749913191545,0.0,close,linreg
998.1248581216821,0.0,close,linreg
996.3214808042624,0.0,close,linreg
929.8590067337161,0.0,close,linreg
952.4172129895578,0.0,close,linreg
